video_id,person_id,window_start,window_end,mean_head_yaw,max_head_yaw,mean_body_down,max_body_down,mean_body_lean_x,mean_reach,label
1,1,1201,1220,0.003284671340833395,0.0051303954156856,-0.7581319278600664,-0.7089723027494848,0.051466680913187866,1.16741534021364,0
1,1,1221,1240,-0.0029841449866927746,0.0316093742942973,-0.792289992444493,-0.7243932885035406,0.06807700708262254,1.1789392201701143,0
1,1,1241,1260,-0.05629665172389152,0.0910551664756765,-1.1767811309012706,-0.848717435448976,0.3150454173392956,1.3567477817216054,0
1,1,1261,1280,-0.06376964832399667,0.0789541419150313,-2.2039079826925763,-1.7409943431758197,0.4608504327168214,1.9402754376189058,1
1,1,1281,1300,-0.054623541528691595,0.0565069341667107,-2.9204818619093453,-2.07973692947566,0.5585101933596139,2.754657387798985,1
1,1,1301,1320,,,-3.2298138553791995,-3.0849210084802783,0.6839997893865483,3.292799181410151,1
1,1,1321,1340,,,-3.344577567432009,-3.3167171977604992,0.66902985307754,3.169804600842072,1
1,1,1341,1360,,,-3.2056274271512537,-3.122757741407539,0.5264338135915985,3.1149101041198994,1
1,1,1361,1380,,,-3.152010621206608,-3.1164307732083305,0.4584935317793481,3.0296284081478495,1
1,1,1381,1400,,,-3.2099895562306706,-3.1496002677533217,0.42203401718497136,3.0902417421625694,1
1,1,1401,1420,,,-3.223861034244075,-3.1453310236166523,0.36925304003308884,3.264937237605962,1
1,1,1421,1440,,,-3.225631987106344,-3.184167374584607,0.3698611480119217,3.2988676872670055,1
1,1,1441,1460,,,-3.213926643672471,-3.148352215294793,0.4719990723723565,3.2630187717747368,1
1,1,1461,1480,,,-3.087347874805902,-3.0526442945053613,0.32135846388770245,3.235336951311509,1
1,1,1481,1500,,,-3.0862912919195553,-3.013432193381768,0.31497792026493593,3.216109496583402,1
1,1,1501,1520,,,-3.0898563434348567,-3.0623273988795576,0.3394821501841379,3.2147935689485116,1
1,1,1521,1540,,,-3.142012876424905,-3.085926729972553,0.37180753511967024,3.2017165831236185,1
1,1,1541,1560,,,-3.193725531966877,-3.1512258247835403,0.4570010131951646,3.244565835671831,1
1,1,1561,1580,,,-3.1733916721507924,-3.1168970554307145,0.44770715030707436,3.1883233502283934,1
1,1,1581,1600,-0.10448455129471243,0.1262422317332217,-2.500956030559448,-2.0064908254907903,0.31803092327003446,2.3979431705749166,1
1,1,1601,1620,-0.09551908706580721,0.1339539864866703,-1.379339367715564,-1.0198720998407536,0.3041587559355547,1.5099189628252536,0
1,1,1621,1640,-0.04286863364079792,0.0513050407131474,-0.9425191241542888,-0.6677700011887779,0.20409744711368666,1.280505663201969,0
1,1,1641,1660,-0.01713872925848927,0.0272616879174256,-0.6289369428649276,-0.5744853455728535,0.15819699866034767,1.0144342089308316,0
1,1,1661,1680,-0.019146675418629692,0.0237106080620765,-0.6794604409915156,-0.6447756750044729,0.10632036086514282,1.1304931504208613,0
1,1,1681,1700,-0.015333953392586757,0.0296052685634093,-0.7005397618593526,-0.6123846684988086,0.19114550627674282,1.0233159104459575,0
1,1,1701,1720,-0.010723874291392477,0.0147419574208828,-0.6586790575384788,-0.6386133593591135,0.22639731633877758,1.0287434598076852,0
1,1,1721,1740,-0.010384417936670163,0.0173546186538401,-0.6464127638407514,-0.6078353973208911,0.20040485715120288,0.994772687578387,0
1,1,1741,1760,-0.00494268681032733,0.0084996037383799,-0.649001044381327,-0.6264004006716176,0.17678630882976373,0.9666727202629783,0
1,1,1761,1780,-0.0049925055278197995,0.0110457199883289,-0.7385912588219226,-0.6634400505756977,0.1643523994464652,1.0417982321107533,0
1,2,1,20,0.0018240438798731151,0.0050312674900442,-1.4121674799569912,-1.3933821523012884,-0.023742897487375923,1.546432083798535,0
1,2,21,40,-0.004631487656092866,0.0119223342519657,-1.3896629118442407,-1.358143001387967,-0.03666664483558971,1.6396474778643526,0
1,2,41,60,0.0006676291471408199,0.0073488822655428,-1.399598256502148,-1.3773977920684377,-0.03292403622189844,1.6048635153933914,0
1,2,61,80,0.00633711315192549,0.0087237668143578,-1.3582037843128614,-1.3302612899563084,-0.0227714024014674,1.5899375702898992,0
1,2,81,100,0.008460555995116536,0.0101199013264855,-1.35650195050492,-1.3441856204182636,-0.02343786530988956,1.555871052814907,0
1,2,101,120,0.00461488643561972,0.0054550276616336,-1.3375829074644736,-1.3085143182064265,-0.02830646338951327,1.5616402740962918,0
1,2,121,140,0.0009484312639518704,0.0047636742040023,-1.3377708631856744,-1.3213309609826025,-0.02722975507983854,1.4954920228807507,0
1,2,141,160,0.0040936983938421895,0.0095053557684274,-1.3546878927192751,-1.329603577373538,-0.043683711543627136,1.310969944073571,0
1,2,161,180,0.007180942404570535,0.0111255061740906,-1.3925024806154078,-1.342878146207867,-0.045148086678572834,1.4990224081692798,0
1,2,181,200,0.007628952642111379,0.0105162251498639,-1.419889647041093,-1.4020039364326935,-0.030278341863195956,1.5612173172592902,0
1,2,201,220,0.005730493832187886,0.0088136791981557,-1.421798558657754,-1.411460664080162,-0.0227220652342011,1.5743956815635403,0
1,2,221,240,0.015279204339964117,0.0184779059075844,-1.4290304975840218,-1.4145628392523018,0.00131492504871159,1.5394065483733521,0
1,2,241,260,0.009680078024994154,0.0152922006983706,-1.4173175361110162,-1.3677530610851707,-0.006854710420470684,1.5007030266469379,0
1,2,261,280,0.0005918376304408002,0.0091344025070473,-1.371149602551046,-1.3322980735284513,-0.018489327650555217,1.4842373436579843,0
1,2,281,300,0.00288474906904482,0.0085415440313311,-1.3296256383443243,-1.2988103522910974,-0.01125550891663646,1.476560573093372,0
1,2,301,320,0.003813831717338225,0.0076516214342154,-1.3226204784794444,-1.2914130987447514,-0.025635329612919627,1.4910325552658332,0
1,2,321,340,0.00694006419034964,0.008667686739847,-1.4017203536161165,-1.3533415625346403,-0.04105737737777396,1.5343514260905637,0
1,2,341,360,0.009269125915132355,0.0144982392319279,-1.4409881231161858,-1.417386481858088,-0.029374357288365415,1.5577038672138612,0
1,2,361,380,0.007666160538552211,0.014705012956116,-1.4711424424819284,-1.4223358235057315,-0.03202627397844633,1.5541549656245024,0
1,2,381,400,0.00161369022889662,0.0050983458333362,-1.4131742284043707,-1.393231016556119,-0.03634449235185085,1.557956529023937,0
1,2,401,420,-0.004310449581370275,0.0068886599423063,-1.4068905711343163,-1.3837277945732995,-0.053904571857386376,1.513387774507704,0
1,2,421,440,0.007546900466645874,0.0183898566514489,-1.3511048857631442,-1.310320195109295,-0.06448503433352878,1.32834790561679,0
1,2,441,460,0.011490017242193869,0.0196263843158171,-1.3205113173416305,-1.2689345669931618,-0.06946566448153782,1.2726063776806702,0
1,2,461,480,0.0050945612580638,0.0074676623997507,-1.371466983763645,-1.2838387563791749,-0.05530717505746422,1.3667566825646735,0
1,2,481,500,0.004940274869823491,0.0109346158470385,-1.3970880760515905,-1.3044890647229952,-0.08030939327591197,1.3236993298065882,0
1,2,501,520,0.005134651534335804,0.0079828816118949,-1.3826357181696547,-1.344742156901509,-0.08727967862895131,1.345034804498395,0
1,2,521,540,0.00309222888549199,0.0050304396287295,-1.3267795279505852,-1.2637296275947456,-0.08790463357221748,1.425383072798304,0
1,2,541,560,0.00816861159634584,0.0093721257204441,-1.3350763594877448,-1.318820830729318,-0.08430273934545116,1.401740263924864,0
1,2,561,580,0.005003940002829895,0.0071061552741934,-1.3535449815472895,-1.340797095924607,-0.06840091935701813,1.4597345401502058,0
1,2,581,600,0.0003808960700615404,0.0048788607723758,-1.4107784340154559,-1.3643944133889547,-0.08755090986921732,1.4553547538396763,0
1,2,601,620,0.003843695686645208,0.0099786319823481,-1.4034121364310492,-1.3816423055746294,-0.09327255032154302,1.4470150874328214,0
1,2,621,640,0.0008686034638631932,0.0076219860664952,-1.3502639386950823,-1.3234133241468924,-0.0559439279183615,1.4435010983468863,0
1,2,641,660,-0.0014030422931898957,0.0035149626114725,-1.3446474415960297,-1.3242500273550692,-0.07221509401769341,1.411875095957253,0
1,2,661,680,0.0012321603924087252,0.0066026611813452,-1.3629471965773075,-1.3149190577813497,-0.0637778999247531,1.4286141308822744,0
1,2,681,700,0.0009733370997509731,0.0042674232152922,-1.3288745052784043,-1.3070198530639618,-0.05502966664518558,1.4821267912061988,0
1,2,701,720,0.00219723642923701,0.0045503457460903,-1.3324493087505913,-1.3026452330245843,-0.04887082847185004,1.4911314316906341,0
1,2,721,740,-0.0005807892839465548,0.0034404714641813,-1.3054306607352106,-1.2778429314378967,-0.0607326803111977,1.4146632528572325,0
1,2,741,760,0.0018496502430696803,0.0040730876778837,-1.2764864501733517,-1.2669886341067589,-0.05540114898887285,1.3599831537611924,0
1,2,761,780,0.0004810589116864006,0.0025961146464173,-1.2744485122616975,-1.2537711642961906,-0.048024567751159104,1.3595108277977155,0
1,2,781,800,0.007672764718173598,0.0123427212367092,-1.3155203394284918,-1.2930251342901589,-0.02318536521845161,1.397868424517049,0
1,2,801,820,0.014033967130318587,0.0263418959220748,-1.356997796619666,-1.3204438628881332,-0.044153022660916856,1.4108690694639137,1
1,2,821,840,0.038802415698962575,0.0534237181747048,-1.5688518641031655,-1.4223247501158405,0.016638486607259716,1.376944712391091,1
1,2,841,860,0.048419216172320124,0.0588056154346826,-1.7212816557094766,-1.5806403356619427,0.43787399156859064,1.6874764921278984,1
1,2,861,880,0.0412804931599889,0.0606555831156868,-1.7013201421127302,-1.6200193944195451,0.9999215706265898,2.0419749396249904,1
1,2,881,900,0.026840635714436307,0.0410813575182529,-1.939986399235923,-1.783889325761727,1.0182316748252795,2.081663625350478,1
1,2,901,920,0.021619679906305152,0.0406384100585595,-1.9761053217698819,-1.8617984203694429,1.06794412772808,2.1779537943979674,1
1,2,921,940,0.02007149291176481,0.0280358603014312,-1.7701757797214885,-1.6766407400334595,1.2796945921559642,2.1448338928014667,1
1,2,941,960,0.025300760402091987,0.0306381233055574,-1.6523212782620962,-1.601397048971875,1.2296321461949014,2.0056444557026776,1
1,2,961,980,0.019017100688128636,0.0366818689105745,-1.7968031284871042,-1.660451699559259,1.215151718813126,1.8632454422825835,1
1,2,981,1000,-0.035336844794600406,0.06784311268325,-1.3919955766428813,-1.2399940691835707,0.9448802333473807,1.3443609475569895,1
1,3,1,20,-0.015210745854821356,0.0253188835240689,-1.6978480720993172,-1.6183544143134314,0.023015129896145205,1.5494660104845077,0
1,3,21,40,-0.01669006963122856,0.020511834834596,-1.613183517162465,-1.5755826047648478,0.023421256949394027,1.5851281212624737,0
1,3,41,60,-0.010823152990148275,0.0133287870803756,-1.580451485061493,-1.5560198003208987,0.01561156363028952,1.5811817596826543,0
1,3,61,80,-0.013086135738647761,0.017796973016031,-1.5822502748276148,-1.530689130747091,0.026122288844430453,1.5693393024755757,0
1,3,81,100,-0.0107524099057828,0.014062466598909,-1.607208128025809,-1.5892558251565132,0.0269723623064836,1.5533094931111964,0
1,3,101,120,-0.019632051253414846,0.0464954016797334,-1.5790861609479143,-1.5278784463880957,0.01910426228033446,1.5700106955101867,0
1,3,121,140,-0.03239150861545172,0.0470527791217945,-1.5188127471505395,-1.4262467736745792,0.05659844519610657,1.6095599938652065,0
1,3,141,160,-0.010633407858896412,0.0235646215165144,-1.5591596556257765,-1.5289156326793012,0.05354312724897049,1.5341084287063578,0
1,3,161,180,-0.014502619656716783,0.0179344619203613,-1.6440812506985818,-1.5777149212091544,0.04741797556642331,1.492917183722571,0
1,3,181,200,-0.009073280327148549,0.0117047828395349,-1.5986494835360203,-1.5198484437839217,0.01235269439361838,1.5442927118502343,0
1,3,201,220,0.006525747630656971,0.0129357548862164,-1.7243948109068896,-1.6924321875293704,-0.04046815622012195,1.5431446497706214,0
1,3,221,240,0.006835752826567991,0.0126020331437001,-1.7663965550513834,-1.726760171742174,-0.05145786806671624,1.5370067177739084,0
1,3,241,260,-0.024453966101748673,0.0316863604302041,-1.6709230848882637,-1.62462162532772,-0.008492045793390258,1.5652661222571844,0
1,3,261,280,-0.007490159494999431,0.0243191294105745,-1.7078873852529401,-1.6678783563516093,-0.0455166845924794,1.4972931895379438,0
1,3,281,300,-0.01690886106491398,0.0238971504196538,-1.6828503471195955,-1.6582951769237195,-0.03315165414692653,1.4780761363062647,0
1,3,301,320,-0.014513623065051167,0.0214768254058458,-1.6619126898504781,-1.5682174747389668,-0.024722164569225942,1.4659390932110914,0
1,3,321,340,-0.013794217333026677,0.0164899618121836,-1.6956381664963687,-1.6760394375119283,-0.02715425343831131,1.4632207657831806,0
1,3,341,360,-0.01621281186981152,0.0307934848294929,-1.662575998850516,-1.6168082635188477,-0.0008780995006468457,1.506161577186953,0
1,3,361,380,-0.013132356108809858,0.0194631153757114,-1.6949372048395692,-1.6324485322811,0.013069508296064916,1.5563183836124366,0
1,3,381,400,-0.008110345019235455,0.0174688990776034,-1.657797134850379,-1.5890896774441952,1.110161919903492e-05,1.505416221401117,0
1,3,401,420,-0.01892840700190992,0.0224777529246266,-1.6670605436110981,-1.5917444638736746,0.014157094625337402,1.5020416974324255,0
1,3,421,440,-0.022038465414365098,0.0236333939876867,-1.7259540213199511,-1.6969899516630962,0.0020021824237060944,1.5299061333702264,0
1,3,441,460,-0.021777886373092532,0.0235345463316455,-1.6805829847033067,-1.637883705575465,0.007131056545077804,1.52058002729783,0
1,3,461,480,-0.014240482059824398,0.0233746033594066,-1.7594979887276108,-1.6375551372078212,-0.019426813030058946,1.5270097541773295,0
1,3,481,500,-0.029571111441391427,0.0332573457803572,-1.6256139770499782,-1.529716230311776,0.046848519866810115,1.5378802198173789,0
1,3,501,520,-0.02051949785215027,0.02263513582407,-1.6486911512716222,-1.6136236989647996,0.04095530590060137,1.5087488088845127,0
1,3,521,540,-0.025063815532037313,0.0305200524374654,-1.7226106243008092,-1.630123968413876,0.024035357023713715,1.5808881656784965,0
1,3,541,560,-0.039727658120082596,0.0473288512455691,-1.5815316464953952,-1.5530072355235487,0.03634102693054048,1.661086216579573,0
1,3,561,580,-0.03241376909458396,0.0425712213373166,-1.6702752722499858,-1.5685940627836503,0.03579018363621924,1.6535092843494954,0
1,3,581,609,-0.0386718560973514,0.0540856712654041,-1.7597039158950647,-1.6738940083441365,0.04952534629443756,1.5823622630492211,0
1,6,462,482,0.06265719255027308,0.0763886273232262,-1.5029795007138291,-1.3310412915459755,0.25835954955967677,1.122745844283394,0
1,6,483,507,0.025308345364205766,0.0419578728822589,-1.222621679051779,-1.090325247545438,-0.25396938949555575,1.0652120119849777,0
1,6,508,527,0.014133818251052092,0.0218230711192348,-1.1206025382762717,-1.0152047980818777,-0.18268859392702058,1.1886246857126832,0
1,6,528,547,-0.000951938056754265,0.0099672790367092,-1.102334514588333,-0.9915004226883976,-0.09019104615328319,1.1116815022005353,0
1,6,548,567,-0.0034847420624813004,0.0084682860889701,-1.0934822265370054,-0.9553377624055556,-0.07355251729105497,1.0342207026887202,0
1,6,568,587,-0.0016785676360957901,0.0068421790157588,-1.0097465735387203,-0.9547075755248616,-0.07410188440728178,1.1185051363395655,0
1,6,588,607,0.00811509527138469,0.0108133691322809,-1.0122540234436805,-0.9495697673728296,-0.040271390035369184,1.1281097084987528,0
1,6,608,627,0.004589364751069535,0.0103705961264747,-0.9824018990076375,-0.9437874915414156,-0.06483576976338708,1.084086659737316,0
1,6,628,647,0.004142107363795375,0.0071364976404438,-1.0182853961716838,-0.9661637975728804,-0.09190964167372863,1.0853094994299668,0
1,6,648,667,0.008845352379826185,0.0126438695122032,-1.0147798568379387,-0.9848873868263636,-0.10029168525814362,1.1383596776105918,0
1,6,668,687,0.00907588584770337,0.0120991463401365,-0.9580370228366147,-0.9243395469959668,-0.07892284830167129,1.1407105299184566,0
1,6,688,707,0.011135628094124059,0.0135439508933484,-0.9527636768016869,-0.9352023786880984,-0.10502413050757806,1.1073642260069914,0
1,6,708,727,0.015694600698836932,0.0191805805331099,-0.9569565495273105,-0.9389757788858156,-0.1072707013671852,1.1187743212910584,0
1,6,728,747,0.01830510033992181,0.0214404230052591,-0.980815273204195,-0.9566539765592944,-0.13314227540512164,1.1054091987480763,0
1,6,748,767,0.018789437495894352,0.0228068195160804,-1.0266030236645078,-1.002782021296176,-0.1243366024977969,1.0748076889711164,0
1,6,768,787,0.02397333474646403,0.0267057929435619,-1.0259856404202687,-0.9808140935596256,-0.12025166223113944,1.092025336461621,0
1,6,788,807,0.023320814484290055,0.0249631275061951,-1.0032824574805377,-0.9781782984901588,-0.09587523238808243,1.0869144958409336,0
1,6,808,827,0.020244455046990618,0.033972448462089,-1.010116828263,-0.9697921579092956,-0.1043140910450561,1.1332139870195364,0
1,6,828,847,0.02925413690365535,0.0387222717168777,-1.0106736256415276,-0.9349289024053942,-0.10009861803805808,1.112211467477618,0
1,6,848,867,0.01574653717332725,0.0245441684340261,-1.000781019538136,-0.9565026089311848,-0.12272083384197552,1.0883866572414422,0
1,6,868,887,0.007695630694737806,0.0115915695805164,-1.0276874918679013,-1.0053849977359195,-0.17711215473158065,1.1140260623286293,0
